,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
150,26,28,1.2397690932478147e-20,c,4.7798086435719015e-21,26,1.2397690932478147e-20,(,0.0,42
151,6,9,1.0046131393437463e-07,C,1.880650302155118e-09,6,1.0046131393437463e-07,(,9.683330581822247e-09,43
152,15,26,4.1462333241239213e-13,c,2.4821364039660787e-13,24,3.6911867340450044e-08,2,4.367607786548433e-08,43
153,8,11,4.892116976407124e-06,C,3.78404252376896e-10,8,4.892116976407124e-06,(,2.2498468865705945e-08,44
154,17,27,6.4238680773186905e-21,N,4.858837915503744e-22,25,1.646079445167571e-14,2,1.7394902385907754e-14,44
155,4,31,1.179339687951142e-05,C,3.218602159904549e-06,29,0.10787617415189743,C,0.13768796622753143,44
156,13,16,0.00016043323557823896,c,5.5352760597315864e-08,13,0.00016043323557823896,(,7.941116564325057e-06,45
157,4,21,3.182869301454616e-09,N,3.1054341320668755e-09,19,0.24596862494945526,O,0.24656541645526886,45
158,23,26,1.1521533727076871e-10,C,1.4181618553099629e-11,23,1.1521533727076871e-10,(,7.566757550397929e-13,45
159,34,36,0.0019259396940469742,n,0.003736527170985937,33,0.003736527170985937,n,0.0,45
160,12,15,2.0396447490765145e-16,S,3.1276443423181274e-18,13,3.543588804617967e-16,=,3.543588804617967e-16,46
161,21,23,1.3256573306630755e-18,c,8.996707794045683e-20,21,1.3256573306630755e-18,(,0.0,46
162,10,12,0.02624371275305748,N,0.2509443759918213,9,0.2509443759918213,N,0.0,47
163,14,17,3.507821020320989e-05,C,7.269759976225032e-07,14,3.507821020320989e-05,(,9.54423882149058e-08,47
164,26,36,0.0013182314578443766,n,0.0003396960091777146,24,0.01570095494389534,n,0.0027499643620103598,47
165,7,39,0.00015103489567991346,c,8.548218829673715e-06,26,0.13230830430984497,(,0.23108407855033875,47
166,7,10,0.000137955357786268,C,4.945450200466439e-05,7,0.000137955357786268,(,3.2913510494836373e-06,48
167,14,18,4.313354877028138e-16,C,4.9806103090091846e-17,3,0.7992373108863831,C,1.840525953866745e-07,48
168,9,12,9.451522897663267e-11,c,6.232128868255689e-18,10,6.07042061062657e-09,=,6.07042061062657e-09,49
169,16,19,9.251503740870248e-08,C,7.331713458569311e-09,17,1.9538832418675156e-07,=,1.9538832418675156e-07,49
170,14,30,9.582793154550018e-07,c,2.720341507611579e-09,1,0.4104622006416321,C,2.7051997676608153e-05,49
171,7,10,0.00015899306163191795,c,2.6795621721475982e-08,8,0.04262921214103699,O,0.04262921214103699,50
172,15,18,3.7785255699418485e-05,C,2.3276401407201774e-05,16,0.00013070888235233724,=,0.00013070888235233724,50
173,25,27,2.3142119971453212e-06,C,3.2779712455521803e-07,25,2.3142119971453212e-06,(,0.0,50
174,23,30,5.6203026602293106e-18,c,6.006170835456722e-19,28,2.6588115042969207e-10,=,2.9403307566511216e-10,50
175,12,34,1.3280259704429032e-11,c,6.719398041449276e-12,32,0.9997655749320984,s,0.9997656345367432,50
176,12,15,3.440076457202068e-13,c,5.85733581424975e-18,13,1.1059073795616214e-11,=,1.1059073795616214e-11,51
177,5,25,5.70731799598434e-07,c,9.264874978320847e-10,22,0.29375341534614563,3,0.3696098327636719,51
178,31,33,2.988228516187519e-06,C,2.6549216158855415e-07,6,0.0863962173461914,S,0.0,51
179,34,36,4.641886796485865e-17,),4.265635844546978e-09,33,4.265635844546978e-09,),0.0,51
180,11,13,0.01676712930202484,N,0.07209280133247375,10,0.07209280133247375,N,0.0,52
181,15,18,3.3029543828888563e-06,C,4.6127144059937564e-07,16,3.866859060508432e-06,=,3.866859060508432e-06,52
182,26,28,3.0001043228819225e-32,c,4.9163126351142704e-32,25,4.9163126351142704e-32,c,0.0,52
183,8,32,1.5379309843410738e-06,c,3.1187147442324203e-07,26,0.4193201959133148,(,0.7921119332313538,52
184,34,37,5.23960395071299e-08,c,1.0700304303636748e-13,34,5.23960395071299e-08,(,1.496666506006772e-11,52
185,6,8,0.06774595379829407,c,0.09000425785779953,1,0.10630840808153152,C,0.0,53
186,15,18,4.463812001631595e-05,C,6.76422530432319e-07,15,4.463812001631595e-05,(,9.284777888751705e-07,53
187,13,34,4.152587562006316e-12,c,2.866175992290859e-13,32,0.021412318572402,s,0.041704848408699036,53
188,5,8,5.661087999096891e-22,C,6.351871886744542e-33,5,5.661087999096891e-22,(,2.266751263702049e-23,54
189,12,14,0.09363914281129837,c,0.0175466351211071,1,0.10675167292356491,C,0.0,54
190,22,36,5.8203937669532024e-08,c,1.6887582998670325e-10,32,0.051725663244724274,3,0.05176748335361481,54
191,4,7,4.245157924742671e-06,C,6.184843215351066e-08,4,4.245157924742671e-06,(,8.888139859664079e-07,55
192,16,19,2.6263169274898246e-05,C,4.505045581026934e-07,17,0.00039729467243887484,=,0.00039729467243887484,55
193,27,29,2.2708074436486954e-18,c,1.5609957479455292e-15,26,1.5609957479455292e-15,c,0.0,55
194,14,34,1.934801730385516e-05,c,1.4674819794890936e-05,31,0.18358106911182404,2,0.22417683899402618,55
195,5,8,1.7993379008984789e-09,C,8.649232995398479e-15,5,1.7993379008984789e-09,(,2.023163581110765e-11,56
196,21,23,1.5480389947697404e-06,N,0.008995046839118004,20,0.008995046839118004,N,0.0,56
197,19,25,4.642898339113344e-16,c,1.213557607254736e-18,12,1.0,#,1.9657799026556933e-16,56
198,27,29,1.43425337795558e-13,c,2.2238653518517892e-13,26,2.2238653518517892e-13,c,0.0,56
199,3,32,1.0198108330028433e-10,C,9.132358064212198e-11,12,0.0038464500103145838,#,0.004878997337073088,56
200,6,8,0.0,c,0.0,0,0.0,<bos>,0.0,57
201,14,17,5.561876150750322e-06,C,1.9502585928421468e-06,14,5.561876150750322e-06,(,4.552099653665209e-06,57
202,11,28,2.929891991243494e-07,c,5.05480812762471e-08,7,0.2903285026550293,F,0.07845573872327805,57
203,12,15,4.544699095276883e-06,C,8.8833735389926e-07,12,4.544699095276883e-06,(,4.2127240362788143e-07,58
204,19,22,2.0277271687518805e-05,C,7.595586453135184e-07,19,2.0277271687518805e-05,(,1.5169769085332518e-06,58
205,9,32,1.0717559993987253e-17,c,1.710004175987395e-17,3,0.9999940395355225,S,7.608310597528656e-19,58
206,4,6,0.02981235273182392,C,0.12208309769630432,3,0.12208309769630432,C,0.0,59
207,8,11,3.3424149137317727e-07,C,1.1680640454869717e-07,9,5.57661815037136e-06,=,5.57661815037136e-06,59
208,21,24,5.072872677480689e-11,C,4.087477130379426e-16,21,5.072872677480689e-11,(,8.689551086061426e-14,59
209,26,28,0.0013722659787163138,C,1.7878375729196705e-05,2,0.3492976725101471,O,0.0,59
210,18,31,6.610380992588816e-11,c,4.1913205545141e-11,6,0.40276768803596497,),8.770172144068056e-07,59
211,12,24,0.00019649563182611018,c,1.6415060599683784e-05,5,0.4187166690826416,N,0.20456625521183014,60
212,6,8,0.06774595379829407,c,0.09000425785779953,1,0.10630840808153152,C,0.0,61
213,18,21,0.0001321928866673261,C,2.4896833483722958e-09,18,0.0001321928866673261,(,8.193280365276223e-08,61
214,16,35,1.7191418644549317e-13,N,2.1417574744969636e-12,33,0.8259214162826538,n,0.9999797940254211,61
215,10,38,4.347798787662782e-10,n,4.744940085288363e-08,36,7.430831061583376e-08,C,1.6257936863439681e-07,61
216,3,5,0.20951342582702637,C,0.10485834628343582,3,0.20951342582702637,(,0.0,62
217,6,8,0.1202773004770279,),0.06795836240053177,6,0.1202773004770279,(,0.0,62
218,11,14,6.738153751939535e-05,C,7.060315709850329e-08,11,6.738153751939535e-05,(,2.022524903111389e-08,62
219,22,25,3.1070196277198834e-21,C,8.86302645064594e-23,23,3.058512916494464e-20,=,3.058512916494464e-20,62
220,20,35,5.7300785556435585e-05,C,3.196522447979078e-05,8,0.6103414297103882,),0.1728379875421524,62
221,4,7,4.245157924742671e-06,C,6.184843215351066e-08,4,4.245157924742671e-06,(,8.888139859664079e-07,63
222,15,18,0.00013113596651237458,C,7.293443786693388e-07,16,0.00036786863347515464,=,0.00036786863347515464,63
223,31,33,3.263693482136176e-11,c,4.9057216622294675e-12,31,3.263693482136176e-11,(,0.0,63
224,25,37,0.0002610504743643105,C,9.816003512241878e-06,32,0.004752341657876968,F,0.004919308237731457,63
225,13,40,1.0840946742973756e-05,c,2.43451268033823e-06,32,0.041437823325395584,F,0.045847613364458084,63
226,12,15,9.68117547017755e-06,C,1.195219283545157e-07,13,2.5403571271453984e-05,=,2.5403571271453984e-05,64
227,24,27,0.00018599233590066433,c,4.132285180702411e-09,24,0.00018599233590066433,(,1.5642861399101093e-05,64
228,8,39,1.3258376182178807e-28,c,4.633074332547763e-33,37,1.0,-,1.0,64
229,8,11,1.306813962598241e-10,C,4.4459686041227464e-13,8,1.306813962598241e-10,(,1.1565783920863826e-11,65
230,20,22,1.115256953454491e-08,C,2.976275448318688e-09,20,1.115256953454491e-08,(,0.0,65
231,23,25,0.001305461279116571,),1.1972378160862718e-05,23,0.001305461279116571,(,0.0,65
232,18,27,1.4850060381377261e-07,c,1.091719568080407e-07,24,2.4212013158830814e-05,F,3.2302847102982923e-05,65
233,4,30,4.715564955404261e-06,C,2.621055500640068e-06,27,0.07554866373538971,),0.07650859653949738,65
234,12,15,1.0421223350931541e-06,C,5.612798559262444e-10,12,1.0421223350931541e-06,(,7.484762676313039e-08,66
235,27,30,5.257071687692072e-12,C,2.3666681610886968e-14,27,5.257071687692072e-12,(,1.684685377312256e-13,66
236,24,37,1.5612969250788922e-11,c,2.9879028938528673e-12,35,1.2030840480292682e-05,C,2.2826077838544734e-05,66
237,22,24,9.021839105116669e-06,C,8.538285328540951e-06,22,9.021839105116669e-06,(,0.0,67
238,25,27,0.008241086266934872,),0.002656653756275773,25,0.008241086266934872,(,0.0,67
239,20,29,1.5162270756263752e-05,c,1.6440402760053985e-05,26,0.0025608758442103863,F,0.002958944533020258,67
240,8,34,2.855024883174906e-09,c,7.78673514556516e-10,32,0.03843466937541962,2,0.038531798869371414,67
241,9,19,0.038071077316999435,c,0.009493324905633926,10,0.18836289644241333,-,0.3839004933834076,68
242,24,27,0.0201029721647501,c,1.9571503798943013e-05,25,0.0825875774025917,=,0.0825875774025917,68
243,8,11,1.66206755238818e-05,C,1.0359078039812175e-09,8,1.66206755238818e-05,(,2.7461263485406562e-08,69
244,20,23,2.459276560173862e-09,C,8.899183057131665e-10,20,2.459276560173862e-09,(,5.643353145901031e-11,69
245,29,31,2.085806904934181e-25,c,3.997800080686732e-26,29,2.085806904934181e-25,(,0.0,69
246,33,35,2.8167269192636013e-05,c,2.8306869353400543e-05,32,2.8306869353400543e-05,c,0.0,69
247,18,38,1.620934926904738e-05,N,2.655017851793673e-05,33,0.46931055188179016,(,0.6569939851760864,69
248,6,41,3.812420459325949e-07,c,1.8279220626027382e-07,15,0.00040828061173669994,C,0.0015255853068083525,69
249,43,45,0.00015430485655087978,c,0.035564813762903214,42,0.035564813762903214,c,0.0,69
250,16,19,1.0255128472635988e-05,C,6.683819719910389e-08,4,1.433173929399345e-05,O,1.5491361864405917e-06,70
251,24,26,6.469491199823096e-05,c,9.312939801020548e-05,1,0.2745242118835449,C,0.0,70
252,4,7,2.7742689923115904e-08,S,7.963684112155534e-08,3,7.963684112155534e-08,S,2.3717758868002647e-09,71
253,8,11,1.5747426118650765e-07,),2.9129350309631263e-07,9,2.879222392948577e-06,=,2.879222392948577e-06,71
